id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price
28289532,Private room | Chapel St - St Kilda beach,67722948,Maru,Port Phillip,-37.85776011494511,144.98849212284694,Private room,50
28290284,*Southbank*Top location*Views*2 Bed*Pool*Gym,3380109,Mee Chee,Melbourne,-37.82651888549914,144.95833841002448,Entire home/apt,192
28290291,City View stunner,51824694,Sep,Melbourne,-37.82800273363413,144.958621766616,Entire home/apt,173
28291119,Private Room in Richmond House - Swan Street,3105989,Benjamin,Yarra,-37.82482228457892,145.00306968282214,Private room,46
28291712,Large room in Melbourne city,213657274,Meixia,Melbourne,-37.812279268190316,144.9513998029526,Private room,50
28292567,New York style apartment next to MCG n tennis!,27569685,Nellie,Yarra,-37.817632892911085,144.99202423491707,Entire home/apt,71
28292728,New Parkside Inner City Escape,2085182,Myles,Stonnington,-37.85414265906862,144.9996054107937,Entire home/apt,96
28293211,CityStay 2 Bed Free Wifi,182143136,Lisa,Melbourne,-37.80937960443287,144.95987764010334,Entire home/apt,161
28293429,Sweeping Skyline Sea View Apartment in Southbank,104431444,James@ Roomerang,Melbourne,-37.829406212298146,144.97049068168192,Entire home/apt,215
28293985,Ascot Vale showground racecourse comfy stay house,67529265,Cynthia,Moonee Valley,-37.77667771294978,144.9108247563557,Private room,84
28294116,Rach’s Home away from Home,213675903,Rachel,Whittlesea,-37.60942059689957,145.1156303433853,Private room,36
28294199,"Affordable,comfy room/Near to Crown,CBD/Pool,Sauna",21304397,Mun Ding,Melbourne,-37.8237276440918,144.96333447799117,Private room,46
28295564,"公寓1房带车位,走路去维妈市场victoria market.公园.市中心",196676411,洁,Melbourne,-37.81073021636197,144.94961706208593,Entire home/apt,80
28295999,Penthouse on the Yarra,213681126,Candida,Stonnington,-37.831839591622185,144.98825147990686,Entire home/apt,375
28296080,Chung ki,24763606,Chung Ki,Melbourne,-37.81014568502407,144.96178911173914,Private room,50
28300056,A Spacious & Cozy CBD Suite Near Southern Cross,114384153,Jared SSP 2,Melbourne,-37.81456967001371,144.9545259285071,Entire home/apt,119
28300418,CBD Spectacular View 2 Bedroom Apt @Victoria One,159516681,Henry,Melbourne,-37.808362117684744,144.95999644051554,Entire home/apt,140
28303763,Sky City level 62 Ocean view 2beds 2bath.,198083212,Chi,Melbourne,-37.81727833522135,144.95579768657257,Entire home/apt,190
28311791,BRAND NEW MODERN MELBOURNE RETREAT |  POOL & GYM,44551769,Andrew,Yarra,-37.81014615851194,145.00626801775013,Entire home/apt,120
28312157,Fitzroy North Studio,62015355,Andrea,Yarra,-37.77751346127848,144.9866644820831,Entire home/apt,150
28313288,Glen Manor 1,147033309,LivingIt,Monash,-37.88147124223716,145.1717695899212,Entire home/apt,190
28314011,Funky Family Apartment,213056446,Beth,Moreland,-37.77066504780766,144.9519671703919,Entire home/apt,90
28314373,Glen Manor 2,147033309,LivingIt,Monash,-37.88252883952595,145.1717529107623,Entire home/apt,190
28314423,Docklands Water View 2 Bedroom Apt Free Wifi,182143136,Lisa,Melbourne,-37.814368059820765,144.9425124170091,Entire home/apt,180
28314582,Ringwood Budget Unit,188403283,Wre,Maroondah,-37.812057942964664,145.23255391880843,Entire home/apt,109
28314810,Glen Manor 3,147033309,LivingIt,Monash,-37.88204134048238,145.17011484538344,Entire home/apt,190
28315249,Richmond Home,29779977,Stella,Yarra,-37.813358147664495,145.01286995091726,Private room,130
28316855,Waterside Gift #4/ 2BR-2BA-FreeParking-Bathtube,85063271,Alice,Melbourne,-37.818853107686344,144.9432160765294,Entire home/apt,125
28317591,【OCEANVIEW】HFN - Melbourne HIGHRISE 1BR Apt BCBA,194243489,Qi,Melbourne,-37.81348735383752,144.9389667897173,Entire home/apt,90
28321364,"Luxury Apt@CIty Free Tram Zone&Pool,Gym",213870100,Jonghyun,Melbourne,-37.81434209913767,144.95434149237602,Entire home/apt,123
28321372,45F High Rise* Close to Southern Cross Sraion,210659461,Weyou,Melbourne,-37.81400050207417,144.95392234383095,Entire home/apt,161
28321496,29F Modern Apt Near Southern Cross Station,210659461,Weyou,Melbourne,-37.81419004494897,144.95114469660146,Entire home/apt,145
28323013,Ripponlea Apartment,26509358,Kim,Glen Eira,-37.87806330066623,144.99976586816499,Private room,60
28324890,Captain homes -Crown /Riverview SPA GYM,213889585,Homes,Melbourne,-37.810772102797685,144.962750067223,Entire home/apt,89
28325473,Doncaster Apartment,208483858,Lily,Manningham,-37.788434986378974,145.12517269990315,Entire home/apt,120
28326209,Designer Selection-The Black Cedarwood in Melb CBD,40455436,S&S,Melbourne,-37.81424690593404,144.95391653190478,Entire home/apt,136
28327430,Designer Selection-FREE CARPARK-The Golden Wheat,40455436,S&S,Melbourne,-37.81526456490724,144.9530317013525,Entire home/apt,188
28339096,Docklands 2 Bedroom Free Wifi,182143136,Lisa,Melbourne,-37.813383625569664,144.94184697478988,Entire home/apt,161
28342224,Private Room - 1 min to train station+WiFi+Netflix,119859830,Paresh,Moonee Valley,-37.747148791362356,144.92161088670446,Private room,48
28342363,Maribyrnong Studio Serviced Apartment,178383372,Anand,Maribyrnong,-37.77551516811752,144.8820999558979,Entire home/apt,145
28343731,Two bedroom apartment with wifi,48014108,Amazing Accommodations!,Stonnington,-37.844745993344716,144.9950491818776,Entire home/apt,199
28345173,Captain Homes 2 -Crown /City view SPA,213889585,Homes,Melbourne,-37.82764877000289,144.95854974788526,Entire home/apt,165
28345403,Melbourne CBD Lighthouse Apartment Great Location!,148127822,Zijian,Melbourne,-37.807865087377586,144.95948743980117,Entire home/apt,96
28345835,Cool inner city shopfront with boho feel,21275758,Sarah,Yarra,-37.78767655649866,144.97436290176887,Entire home/apt,130
28346223,Leafy master suite ✾ Racecourse&Showgrounds nearby,13806062,Larissa,Maribyrnong,-37.785959368296155,144.89562333022394,Private room,89
28346482,Contemporary and convenient apartment living,36410227,Sabrina,Melbourne,-37.81116267043173,144.98652649777762,Entire home/apt,174
28346704,Living by the Clouds - 1BR Apt @ Melb Central #2,108813610,HugoHome,Melbourne,-37.81006756484187,144.95994385403154,Entire home/apt,109
28346955,Melbourne CBD short lease 1 month (5- 6weeks) ONLY,123514988,Tsz Ching,Melbourne,-37.82345369197394,144.9633767437025,Private room,48
28347027,Hidden Gem,91607844,Dan,Yarra,-37.8268705846785,145.0010176640989,Private room,55
28348059,Clean And Comfy Private Room in New House,214049583,David,Wyndham,-37.844248544885374,144.74252010811657,Private room,40
28350054,ABODE Empire Lux Two Bedroom MEL CBD near market,4410164,Neil,Melbourne,-37.808616891467636,144.96044121440352,Entire home/apt,249
28350943,Beautiful quiet garden room in central preston,27453241,Rach,Darebin,-37.74145504335516,144.9941800674643,Private room,50
28350980,Melbourne Lifestyle Apartments North Melbourne,200909382,Steve And Janet,Melbourne,-37.80012511926056,144.94366462467082,Entire home/apt,145
28351921,Airport West Apartment,214071823,Wayne,Moonee Valley,-37.72123717318039,144.8850136899607,Entire home/apt,100
28352864,Get Convenienced. Quiet Area 20min Drive From City,191784549,James,Hume,-37.6485189072752,144.90554327999618,Private room,40
28353492,Lifestyle Stays Nth Melbourne-1Bed-Wifi-Netflix,200909382,Steve And Janet,Melbourne,-37.79973339850069,144.94392006595845,Entire home/apt,145
28354001,Perfect +70th Daylight Stylish 3BEDs Free Car Park,72041390,Harriet,Melbourne,-37.80737824114076,144.96067247831454,Entire home/apt,228
28354955,Big beautiful house close to everything.,3751501,Rupert,Darebin,-37.756353172140145,145.00629517217894,Entire home/apt,180
28356465,Southern cross Apartment near Etihad Stadium,198083212,Chi,Melbourne,-37.8153546886146,144.95320300430285,Entire home/apt,125
28369889,"Walk to the MCG, The Tan, Botanic gardens & train",207703173,Shannon,Stonnington,-37.834953689859866,144.99328155111706,Entire home/apt,100
28370116,ZB AUBO18-1 Cosy Private Room & Bath next Mel CBD,39890192,Laura,Melbourne,-37.8050598777843,144.96147809822995,Private room,68
28371580,"Best, Most Beautiful Water Viewing House",157092371,Michelle,Wyndham,-37.90010035505795,144.7633575375604,Entire home/apt,198
28371918,2.Elhood mini hostel chill vibes& 5min to beach,207018822,Lin,Port Phillip,-37.886018523176176,144.98833848247054,Shared room,25
28372789,Perfect night 38th floor city view in CBD,179248104,Eunice,Melbourne,-37.8092410222561,144.96248941923906,Entire home/apt,136
28373244,A Stunning Modern Townhouse in Carnegie 现代花园度假别墅,169022175,Yan,Glen Eira,-37.88866831909072,145.05177542086653,Entire home/apt,251
28374046,ABODE Collins Street 2 Bedroom Luxury Space,4410164,Neil,Melbourne,-37.81865955891539,144.9557373419426,Entire home/apt,179
28374559,Inner City Home near Yarraville Village,1632758,Alice,Maribyrnong,-37.8152277382346,144.88254482077906,Entire home/apt,199
28375082,HAVEN Collins Street 2 Bedroom Family Space,4410164,Neil,Melbourne,-37.819241726258895,144.954656867952,Entire home/apt,199
28376389,Private lovely room in the heart of Hawthorn,99199474,Liem,Boroondara,-37.83129082444522,145.04183251315231,Private room,40
28377026,Private room just just Opposite to Westfield !,73917107,Safayet,Manningham,-37.78790829060956,145.12997910400773,Private room,37
28378433,Abode Empire Lux One Bedroom MELB CBD near market,4410164,Neil,Melbourne,-37.80795514606856,144.96220779897664,Entire home/apt,209
28379169,ABODE Empire Lux Three Bedroom MEL CBD near market,4410164,Neil,Melbourne,-37.809445904091916,144.96030378116885,Entire home/apt,399
28379361,EP5 - NEW SPACIOUS 1BR (TOP FLOOR) - WIFI+NETFLIX,10394006,Daniel,Melbourne,-37.811677909561666,144.96108069249792,Entire home/apt,150
28380483,Welcome guest to our Ashwood home!,191732745,Claudia,Monash,-37.86134431448371,145.09596541740558,Private room,84
28381303,"[Opening Special] 1 BDR CBD, Free tram Free Myki",30777486,Lyn & Benet,Melbourne,-37.81545735869227,144.95233651601885,Entire home/apt,140
28385607,Warm & Convenient Homestay,120477791,Xia,Monash,-37.88957097334914,145.14989909039915,Private room,36
28389184,ABODE Collins Street 1 Bedroom Penthouse,4410164,Neil,Melbourne,-37.81797896255749,144.95642906292733,Entire home/apt,190
28389557,ABODE Collins Street 1 BEDROOM Pent House,4410164,Neil,Melbourne,-37.81894397929822,144.95636261513195,Entire home/apt,190
28389574,"Flinders St - Apartment with Gym, Netflix & wifi",72842172,Tamara,Melbourne,-37.81593891609657,144.97056394450766,Entire home/apt,109
28389919,ABODE OCEAN VIEW DELUXE TWO BEDROOM TWO BATHROOM,4410164,Neil,Melbourne,-37.81813866971218,144.95655030687038,Entire home/apt,198
28390203,Sweeping City Views from Melbourne Arts Precinct,81213063,Lucia,Melbourne,-37.83004336741683,144.96919578776394,Entire home/apt,154
28390246,Graceland in Melbourne 1BR with stunning City view,177635301,Jessy&Cathy,Melbourne,-37.816044977274686,144.95305830878235,Entire home/apt,109
28390901,Lovely appt- newly renovated and furnished.,214342531,Mandi,Glen Eira,-37.89670945099758,145.01066248016681,Entire home/apt,90
28391199,Lygon Street apartment with stunning CBD views!,11050817,Casey,Melbourne,-37.80667121322874,144.96556595818862,Entire home/apt,289
28391502,St Kilda spot - perfect for exploring Melbourne!,35675114,Michaela,Port Phillip,-37.86247849721495,144.97409977811097,Private room,80
28391961,Keysborough Home Single Storey Sensation,214350656,Srey Wat,Greater Dandenong,-38.00899229862949,145.17461723004504,Entire home/apt,79
28391966,A Perfect Home in Keysborough,107873646,Hai,Greater Dandenong,-37.986274984844115,145.15374426810197,Private room,42
28392667,Heart CBD/1Min To Station/FREE(Park/Tram/POOL) L27,158100659,Nick,Melbourne,-37.8146761516541,144.9552736740069,Entire home/apt,127
28394452,Two bedroom Apartment with  free wifi,48014108,Amazing Accommodations!,Stonnington,-37.83699397031332,144.99720083221638,Entire home/apt,199
28394762,Prahran House perfect for Families!,11887282,Patrick,Stonnington,-37.855560555340794,145.0062394202944,Entire home/apt,260
28394882,Relaxing house,214371845,Felix,Knox,-37.845470993223124,145.25164759297414,Private room,40
28396068,四季冬天 Four Seasons - winter,152573725,军,Glen Eira,-37.93275785079176,145.0433075509667,Private room,50
28396114,Beautiful New Abbotsford Apartment,3686192,Monija,Yarra,-37.80515792373731,144.9934392208663,Entire home/apt,143
28397004,Central Location (M4308),190914909,BeStay,Melbourne,-37.815884939190816,144.95526157590731,Entire home/apt,150
28397683,2 BR Southbank apt FREE WIFI/Netflix/wine/parking,18231447,Jeannette,Melbourne,-37.827471309015934,144.95608670756198,Entire home/apt,161
28399254,"Clean, cosy room conveniently close to everything",52789706,Sarah,Stonnington,-37.84070950702761,144.98818359386928,Private room,72
28399263,"Lilydale Lake Getaway, Bikes, Wifi & Breakfast",33072624,Cindy & Tony,Yarra Ranges,-37.77109962573819,145.35060414819384,Entire home/apt,72
28399428,"Bright, clean, convenient with everything you need",50425224,Sophia,Glen Eira,-37.88980413488563,145.05598153393387,Private room,39
28400921,Southbank Top Amazing CityView 2BR Apartment,8209200,The Lovely,Melbourne,-37.825964129385554,144.95784568527972,Entire home/apt,199
28409036,MelbourneCBDSouthern Cross Station Cozy apartment,163358288,Emma&Ramneek,Melbourne,-37.81565589854518,144.9525781997273,Private room,58
28411428,Modern 3BD Beach House on Elwood Canal,2103179,Adrienne,Port Phillip,-37.878066383552806,144.98327481014098,Entire home/apt,180
28412274,57Mel CBD Avant lv33@2BR Apt*Mel Cen*free tram*,180074766,Jeremy,Melbourne,-37.80802753941518,144.96205292653224,Entire home/apt,190
28412718,Point Cook住宿加早餐,136569819,Fan,Wyndham,-37.905872813123345,144.76175269827482,Private room,37
28413347,LUXICO - The Brighton,11914644,Luxico Holiday Homes,Bayside,-37.90074101546525,144.9928727254754,Entire home/apt,1335
28413529,Cozy 1 BD Apt with Pool and Gym,214035363,Jacqueline,Stonnington,-37.83489020363236,144.99346218369146,Entire home/apt,90
28415352,3 BEDROOM HOME IN CENTRAL LOCATION WITH NICE VIEW,47423092,Tim,Melbourne,-37.815942744784245,144.9541696802293,Entire home/apt,320
28415873,Dalgety Seven,211967557,Madeline,Port Phillip,-37.85859318954898,144.9819051604422,Entire home/apt,150
28416051,ROMANTIC & FUN*STUNNING VIEW*HEART OF CBD/ VO21907,53251077,Amber,Melbourne,-37.80734829644805,144.96157888194116,Entire home/apt,188
28416225,Brand New in a fantastic location on st kilda rd,55324450,Bruce,Port Phillip,-37.839239249195494,144.9753099245901,Entire home/apt,129
28416530,TWIG: Cozy Converted Warehouse - NEW!,202612894,Mark,Melbourne,-37.816351944919965,144.95608224431146,Entire home/apt,205
28416943,Modern CBD apartment in luxury building,36410227,Sabrina,Melbourne,-37.813972242915824,144.95284474524732,Entire home/apt,130
28417437,Stunning house close to town,214537622,Rhona,Yarra Ranges,-37.65569347879778,145.5130684320389,Entire home/apt,251
28417983,"B&B: Private Ensuite, Calm in ❤ of Melbourne.",153057309,Bryan And Soraida,Melbourne,-37.82668371181631,144.95871763215717,Private room,80
28418559,Sunny studio/loft in convenient location,214548709,Geoff,Glen Eira,-37.89041630959106,145.02122014544938,Entire home/apt,105
28418599,Amazing New Building I City and Beach!,55324450,Bruce,Melbourne,-37.83935113452898,144.97670740461422,Entire home/apt,129
28418666,Newly renovated home,153104898,Ying,Whittlesea,-37.669620268596105,145.01680488784683,Entire home/apt,199
28418899,Affordable Melbourne,635136,Kelli,Maribyrnong,-37.80910151682113,144.8751724174401,Entire home/apt,69
28419208,Family House Mornington peninsula -Frankston South,54426211,Alisha,Frankston,-38.16275897778321,145.11598216831575,Entire home/apt,199
28422523,Olinda Getaway - Holly Cottage,31505691,Jasna,Yarra Ranges,-37.85364489508952,145.36384208399798,Entire home/apt,239
28422790,"LonsdaleStar:New2bed2bath,35F view+CarPark+PoolGym",68551804,Emily & Kelly’s,Melbourne,-37.81404594336606,144.95315847351793,Entire home/apt,179
28423176,Bali Style 2BR Apt in Heart of Melbourne CBD,26796242,Ivy,Melbourne,-37.808562093429195,144.96139216092024,Entire home/apt,100
28423452,"Bright, Cosy, Clean Quiet room in Doreen",184950264,Lisa,Whittlesea,-37.578758196223426,145.12110890261988,Private room,40
28423520,"Spacious House, 1 Ensuite , 2 BDR , 20 Min Airport",52442903,Alex & Somi,Hume,-37.56483326948587,144.72934770681096,Entire home/apt,199
28424102,Peaceful Cottage,211399604,Wilson,Darebin,-37.778713206323026,145.00003119727774,Entire home/apt,91
28424133,"Modern, cosy room in bright spacious apartment.",22277416,David,Yarra,-37.81919302821199,145.00959169188454,Private room,90
28424487,Cosy Apartment,214585579,Richard,Yarra,-37.81781982768506,144.9928676562785,Entire home/apt,186
28424792,Caulfield East Home,159044683,Shu Yee,Stonnington,-37.879306673155554,145.04856548344463,Entire home/apt,40
28427033,Stylish Apartment Minutes From Melbourne Central,208223641,Snug,Melbourne,-37.804796284300465,144.96270753799752,Entire home/apt,148
28439250,"两个双人房｡每一个房间都为你准备了额外的被子,有冷暖气,有无限WIFI｡",213901653,Jeni,Wyndham,-37.876810083269206,144.72335196906752,Private room,68
28440793,"Luxurious And Quiet, Right Near CBD",7730077,John,Melbourne,-37.808784750860504,144.94786331770223,Entire home/apt,169
28441227,Luxurious and Chic 2BR Apartment in Melbourne CBD,51172609,Lisa,Melbourne,-37.80801299490968,144.96000164886513,Entire home/apt,288
28441306,LUXICO - Abinger,11914644,Luxico Holiday Homes,Yarra,-37.81929233157332,145.00236764311225,Entire home/apt,680
28442083,"Large, quiet room in Hawthorn close to Swinburne",214714942,Kathrene,Boroondara,-37.81973698020025,145.03954614184858,Private room,40
28442349,The Homén in Melbourne's CBD,30261722,Daniel,Melbourne,-37.82217693591323,144.95602054240564,Entire home/apt,129
28444264,"Inner City Studio, close to the action!",46437752,Emma,Melbourne,-37.80941655536235,144.95748760046766,Entire home/apt,102
28444547,2 bedroom apartment in the city centre,214735323,Natasha,Melbourne,-37.81948385791118,144.95451296606572,Entire home/apt,140
28444683,Scandi livin in St Kilda,33245031,Courtney,Port Phillip,-37.860172338569136,144.9802035087981,Entire home/apt,90
28444767,Private en-suite bedroom in Williams Landing,47229956,Claire,Wyndham,-37.86237945363282,144.73499791293168,Private room,35
28446361,5 min to melbourne university student studio,214747179,Kathryn,Melbourne,-37.79928233287411,144.9526755306358,Entire home/apt,93
28446895,Incredible Port Melbourne Cottage by the Sea!,120677384,Susan,Port Phillip,-37.83603093625036,144.93668913410363,Entire home/apt,98
28447332,Large Art Deco East Melbourne Apartment,214754006,Thomas,Melbourne,-37.815548173047084,144.97982925816925,Entire home/apt,176
28454177,Preston House close to trams and market,138050795,Cristian,Darebin,-37.73903184139357,145.00898885367755,Entire home/apt,125
28454225,Eva —melbourn Tree House,29240532,Eva,Monash,-37.883374734430326,145.09877025921338,Private room,35
28455298,Point Cook Holiday House BL (Phone number hidden by Airbnb) .,198445583,Ertugrul,Wyndham,-37.91702307079636,144.7477917068202,Entire home/apt,320
28455347,Gowanbrae Holiday House BL (Phone number hidden by Airbnb) .,198445583,Ertugrul,Moreland,-37.70479816443242,144.89861090382624,Entire home/apt,282
28455420,Greenvale Holiday House BL (Phone number hidden by Airbnb) .,198445583,Ertugrul,Hume,-37.62733576647702,144.87618861595445,Entire home/apt,306
28455497,Greenvale Holiday House BL (Phone number hidden by Airbnb) .,198445583,Ertugrul,Hume,-37.62745984225537,144.8769067370647,Entire home/apt,306
28455511,Affordable cosy room next to Batman train station,37085950,Barbara,Moreland,-37.73562549768531,144.96381054407243,Private room,64
28455541,Bulla Holiday House BL (Phone number hidden by Airbnb) .,198445583,Ertugrul,Hume,-37.632631388801556,144.79760179308894,Entire home/apt,296
28455880,Stunning views in Richmond close to City/MCG,25872429,Scott,Yarra,-37.82399537438486,144.98954443406805,Entire home/apt,199
28457365,Graceland in Melbourne - 2BRs with *harbor view*,177635301,Jessy&Cathy,Melbourne,-37.81597333655592,144.95436186700653,Entire home/apt,145
28463078,Shared house for city adventure - 2,214735323,Natasha,Melbourne,-37.814836244420846,144.95290729777597,Shared room,28
28465805,Heart of South Yarra minutes to CBD|St Kilda Beach,143987422,Coco,Stonnington,-37.84044492541084,144.9964205642418,Entire home/apt,118
28467250,Quiet & Homely North Melb Astro boy arty studio,22310092,Suzanna,Melbourne,-37.80139224319858,144.94385829845933,Entire home/apt,120
28467583,South Yarra Apartment,119062324,Julia,Stonnington,-37.8364792055329,144.99691425036377,Entire home/apt,120
28469303,Docklands 2 Bed Free WiFi,182143136,Lisa,Melbourne,-37.81457484980989,144.94190731998188,Entire home/apt,120
28471727,Art-Inspired Garden View Apartment,27357959,Canvas-Suites,Melbourne,-37.81046635143212,144.957100621915,Entire home/apt,251
28473131,Unique & Modern 2BR w AMAZING HarbourView 5min CBD,118257022,Joseph,Melbourne,-37.81281766622844,144.94301475119912,Entire home/apt,220
28473288,MelbourneCentral/CBD/FreeTramZone/WIFI/ VO23902,175390572,Qinn,Melbourne,-37.80811229537528,144.96165249658904,Entire home/apt,159
28473579,Malvern Station Private Room Lease,132738565,Nikolas,Stonnington,-37.86334209784276,145.02686414633408,Private room,60
28473865,Beautiful 1 bedroom Apartment in Southbank #2,123343422,Hamish,Melbourne,-37.82375058205227,144.9634228360498,Entire home/apt,170
28474255,FREE Wine⭐Netflix⭐Parking⭐Wifi⭐View⭐Pool⭐2Bed/2Bth,213244814,Bradley And Mark,Melbourne,-37.827312245859716,144.95976968230246,Entire home/apt,170
28476230,Carlton apartment,214958129,Magdalena,Melbourne,-37.7945278197095,144.97206781314674,Entire home/apt,84
28478473,24F Modern Apt*Southern Cross Station*Spencer St,210659461,Weyou,Melbourne,-37.81460917136386,144.95182157452462,Entire home/apt,145
28478883,Near Southern cross one bedroom apartment,102579857,Nina,Melbourne,-37.81684266377159,144.95235959154527,Entire home/apt,129
28480081,Box hill next to central,214974998,Jia,Whitehorse,-37.80760069225327,145.1172539658351,Private room,53
28480891,Jairahs House,214984125,Tina,Greater Dandenong,-37.99778535786798,145.14784303799422,Private room,46
28480914,Living by the Clouds - 1BR Apt @ Avant #1,85063271,Alice,Melbourne,-37.807608382438005,144.96093163709367,Entire home/apt,120
28480944,Moonee Ponds City Views Apartment,214980150,Mel,Moonee Valley,-37.76798748847348,144.9232905273788,Entire home/apt,145
28483025,54th floor full city view,179248104,Eunice,Melbourne,-37.81037018323679,144.960974987738,Entire home/apt,179
28484123,The Dreamview 2bd - skybus free tram -fireworks,35789055,Eden+Cony,Melbourne,-37.814174930521865,144.95239590713356,Entire home/apt,145
28492765,Sandra’s place Rowville,213033086,Sandra,Knox,-37.907218023019205,145.270823589174,Private room,76
28492938,Melbourne Single family home,65727812,Lyn,Wyndham,-37.89196277683806,144.7340179904554,Private room,60
28493247,Melbourne Single family home,65727812,Lyn,Wyndham,-37.89251715570667,144.73229206238236,Private room,60
28494339,Superb Central Location in Sublime South Yarra,198490827,Janette,Stonnington,-37.838242242196095,144.99394120132715,Entire home/apt,84
28494922,"Melbourne city, Australia",135470153,Jackie,Melbourne,-37.79073464946568,144.9453126822183,Private room,89
28496304,6 Mins from Flemington Racecourse and CBD,1816189,Karen,Melbourne,-37.79703964831564,144.92645111175688,Private room,50
28496759,The G’s House,215104484,Nguyen,Maribyrnong,-37.787776649342085,144.89695172865302,Private room,60
28496785,Brighton Modern 2BD Apartment with Wifi & Netflix,212564290,Sharon,Bayside,-37.90540405802131,145.004654789107,Entire home/apt,190
28497102,❤2BR with Docklands View/Free WiFi/Free Tram❤,197200590,Domo,Melbourne,-37.816252611811976,144.9369029489596,Entire home/apt,143
28497378,"The Frida House, Fireplace Queen BR",147853411,Stephanie,Moreland,-37.755186317769784,144.95923392462902,Private room,40
28498345,Studio CBD city private apartment 墨尔本市区全新公寓一室一厅,215115700,Ding,Melbourne,-37.809753625001825,144.95064186400955,Entire home/apt,60
28498410,Modern 2BD Ground Apartment in Richmond,32029360,Taine & Grainne,Yarra,-37.812718958531235,144.9910704683845,Entire home/apt,141
28498930,Luxury One Bedroom Apartment in Hampton,215103202,Anchorage Apartments,Bayside,-37.939721976266135,145.00241474250817,Entire home/apt,399
28498941,"Luxury Two Bedroom, Two Bathroom Apartment in Hampton",215103202,Anchorage Apartments,Bayside,-37.93868053375786,145.0023435732002,Entire home/apt,599
28498965,"Luxury Three Bedroom, Two Bathroom Water View Apartment in Hampton",215103202,Anchorage Apartments,Bayside,-37.94011448758382,145.0013630677413,Entire home/apt,898
28498978,"Luxury Two Bedroom, Two Bathroom Water View Apartment in Hampton",215103202,Anchorage Apartments,Bayside,-37.93850740288605,145.00294925273673,Entire home/apt,699
28498994,"Luxury Three Bedroom, Two Bathroom Apartment in Hampton",215103202,Anchorage Apartments,Bayside,-37.94011736118242,145.0011199674631,Entire home/apt,799
28499537,A Single Bed Free Breakfast Nice Hostel near CBD,10812760,Frank,Yarra,-37.80947220713486,144.99386314869173,Private room,50
28500340,"Elwood Family Gem, walk to cafes and restaurants",17634490,Kim,Port Phillip,-37.874256343936736,144.98129462769262,Entire home/apt,300
28500915,58*Lvl55*1bd1bth*CollinsTower*FreeTram*Skybus*WIFI,180074766,Jeremy,Melbourne,-37.81861851321145,144.95456464579922,Entire home/apt,138
28501028,Melbourne Guest Room 2,569413,Dina,Melbourne,-37.824198652317826,144.962717283036,Private room,80
28501128,Comfort Zone in Melbourne City 1&5&7,29913000,Ming Yu,Melbourne,-37.80921800754866,144.9662749054002,Entire home/apt,400
28502831,"South Yarra Accommodation
for SOLO TRAVELLER",3960088,Cindy,Melbourne,-37.83666939106675,144.9814387300843,Private room,80
28503134,Cosy Apartment. Private Courtyard.,215142984,Jennifer,Boroondara,-37.81161372663126,145.04620940684356,Entire home/apt,72
28504139,Melbourne Art-Inspired 2 Bedroom Apartment,27357959,Canvas-Suites,Melbourne,-37.814105552227126,144.96682539772016,Entire home/apt,251
28507306,At home in Collingwood,17092084,Stewart,Yarra,-37.802166193258635,144.9839639894432,Private room,60
28507764,Abbotsford Sanctuary,22630928,Karin,Yarra,-37.81194659957176,145.01479378420368,Entire home/apt,150
28508318,☆ Light filled ☆ Views ☆ Car Park ☆ 24hr check in,17288835,Kate,Moreland,-37.77467710073134,144.94818912148963,Entire home/apt,73
28508552,Docklands Water View Apartment in Free Tram Zone,175776759,Bella,Melbourne,-37.81933665417418,144.94196376983783,Entire home/apt,129
28511721,Luxury experience with 180 degree water view,215198531,Jun,Melbourne,-37.82038763986977,144.94264660936759,Entire home/apt,118
28512980,Designer Selection-The Grand Luxe View in Melb CBD,30900122,S&S,Melbourne,-37.814562626033315,144.95317200617933,Entire home/apt,136
28519936,STYLISH AND CENTRAL RICHMOND ABODE,13425991,Hayley,Yarra,-37.81649883616158,145.00327622312562,Entire home/apt,161
28520579,Lovely room in the heart of Richmond,119859115,Cassandra,Yarra,-37.824917193396736,145.0063638494697,Private room,55
28521066,Test Listing B - Bed & Breakfast,211965256,Jessica,Brimbank,-37.72419500875796,144.84659872732848,Private room,15
28521109,Unwind in a stylish terrace house in Kensington,71069034,Emma,Melbourne,-37.79281347564358,144.92771441736767,Private room,80
28521350,Test Listing B - Best Available Rate,211965256,Jessica,Brimbank,-37.72231939181093,144.84677018716826,Private room,15
28522948,Right in the heart of St Kilda,3897943,Ana,Port Phillip,-37.85966119996299,144.98769095907224,Entire home/apt,84
28523156,Mordialloc Deluxe townhouse,168492452,Long,Kingston,-38.00904996009914,145.0888931882089,Entire home/apt,198
28525217,The Sky Jungle in Melbourne CBD,30900122,S&S,Melbourne,-37.81428575325668,144.95330530745022,Entire home/apt,188
28525224,Melbourne Single family home,211652780,Xin,Greater Dandenong,-37.96511149087522,145.19013308656827,Private room,50
28525903,MelbourneCentral/CityView/FreeTramZone/ VO11308,175390572,Qinn,Melbourne,-37.80882837514574,144.96132705633252,Entire home/apt,129
28526429,Free Wi Fi room with free to air TV,88874016,Anastacia,Wyndham,-37.91655239954703,144.7792267689768,Private room,40
28528147,Little Gem opposite train station with convenience,215317075,Kevin,Bayside,-37.96882665732416,145.0548814085199,Entire home/apt,120
